[-0.32316657+0.j]
[-8.9149653e-13+0.j]
[-8.28650588e-13+0.j]
[-7.70234963e-13+0.j]
[-7.15937341e-13+0.j]
[-6.65467423e-13+0.j]
[-6.18555376e-13+0.j]
[-5.74950389e-13+0.j]
[-5.34419329e-13+0.j]
[-4.96745502e-13+0.j]
[-4.61727487e-13+0.j]
[-4.29178063e-13+0.j]
[-3.98923206e-13+0.j]
[-3.70801162e-13+0.j]
[-3.44661579e-13+0.j]
[-3.20364702e-13+0.j]
[-2.9778063e-13+0.j]
[-2.7678862e-13+0.j]
[-2.57276439e-13+0.j]
[-2.39139767e-13+0.j]
[-2.22281638e-13+0.j]
[-2.0661192e-13+0.j]
[-1.92046837e-13+0.j]
[-1.78508518e-13+0.j]
[-1.65924582e-13+0.j]
[-1.54227748e-13+0.j]
[-1.43355481e-13+0.j]
[-1.33249654e-13+0.j]
[-1.23856235e-13+0.j]
[-1.15125004e-13+0.j]
[-1.07009281e-13+0.j]
[-9.94656744e-14+0.j]
[-9.24538535e-14+0.j]
[-8.59363301e-14+0.j]
[-7.98782588e-14+0.j]
[-7.42472504e-14+0.j]
[-6.90131993e-14+0.j]
[-6.4148122e-14+0.j]
[-5.96260078e-14+0.j]
[-5.54226795e-14+0.j]
[-5.15156643e-14+0.j]
[-4.78840736e-14+0.j]
[-4.45084916e-14+0.j]
[-4.13708707e-14+0.j]
[-3.84544361e-14+0.j]
[-3.57435952e-14+0.j]
[-3.32238547e-14+0.j]
[-3.0881743e-14+0.j]
[-2.87047382e-14+0.j]
[-2.66812011e-14+0.j]
[-2.4800313e-14+0.j]
[-2.30520179e-14+0.j]
[-2.14269686e-14+0.j]
[-1.9916477e-14+0.j]
[-1.85124674e-14+0.j]
[-1.72074332e-14+0.j]
[-1.59943972e-14+0.j]
[-1.48668741e-14+0.j]
[-1.38188356e-14+0.j]
[-1.28446784e-14+0.j]
[-1.19391943e-14+0.j]
[-1.10975422e-14+0.j]
[-1.03152223e-14+0.j]
[-9.58805194e-15+0.j]
[-8.91214336e-15+0.j]
[-8.28388288e-15+0.j]
[-7.69991154e-15+0.j]
[-7.15710719e-15+0.j]
[-6.65256777e-15+0.j]
[-6.18359579e-15+0.j]
[-5.74768394e-15+0.j]
[-5.34250165e-15+0.j]
[-4.96588263e-15+0.j]
[-4.61581332e-15+0.j]
[-4.29042211e-15+0.j]
[-3.98796932e-15+0.j]
[-3.70683789e-15+0.j]
[-3.4455248e-15+0.j]
[-3.20263294e-15+0.j]
[-2.97686371e-15+0.j]
[-2.76701005e-15+0.j]
[-2.57195001e-15+0.j]
[-2.3906407e-15+0.j]
[-2.22211277e-15+0.j]
[-2.06546519e-15+0.j]
[-1.91986047e-15+0.j]
[-1.78452013e-15+0.j]
[-1.6587206e-15+0.j]
[-1.54178929e-15+0.j]
[-1.43310104e-15+0.j]
[-1.33207475e-15+0.j]
[-1.2381703e-15+0.j]
[-1.15088563e-15+0.j]
[-1.06975408e-15+0.j]
[-9.94341897e-16+0.j]
[-9.24245883e-16+0.j]
[-8.59091279e-16+0.j]
[-7.98529742e-16+0.j]
[-7.42237482e-16+0.j]
[-6.89913539e-16+0.j]
[-6.41278166e-16+0.j]
[-5.96071338e-16+0.j]
[-5.5405136e-16+0.j]
[-5.14993575e-16+0.j]
[-4.78689165e-16+0.j]
[-4.44944029e-16+0.j]
[-4.13577752e-16+0.j]
[-3.84422638e-16+0.j]
[-3.5732281e-16+0.j]
[-3.32133381e-16+0.j]
[-3.08719678e-16+0.j]
[-2.86956521e-16+0.j]
[-2.66727555e-16+0.j]
[-2.47924628e-16+0.j]
[-2.3044721e-16+0.j]
[-2.14201862e-16+0.j]
[-1.99101727e-16+0.j]
[-1.85066074e-16+0.j]
[-1.72019863e-16+0.j]
[-1.59893344e-16+0.j]
[-1.48621681e-16+0.j]
[-1.38144614e-16+0.j]
[-1.28406126e-16+0.j]
[-1.19354151e-16+0.j]
[-1.10940294e-16+0.j]
[-1.03119571e-16+0.j]
[-9.58501695e-17+0.j]
[-8.90932232e-17+0.j]
[-8.2812607e-17+0.j]
[-7.69747422e-17+0.j]
[-7.15484169e-17+0.j]
[-6.65046197e-17+0.j]
[-6.18163845e-17+0.j]
[-5.74586458e-17+0.j]
[-5.34081054e-17+0.j]
[-4.96431073e-17+0.j]
[-4.61435224e-17+0.j]
[-4.28906403e-17+0.j]
[-3.98670697e-17+0.j]
[-3.70566453e-17+0.j]
[-3.44443415e-17+0.j]
[-3.20161918e-17+0.j]
[-2.97592141e-17+0.j]
[-2.76613419e-17+0.j]
[-2.57113589e-17+0.j]
[-2.38988397e-17+0.j]
[-2.22140938e-17+0.j]
[-2.06481139e-17+0.j]
[-1.91925276e-17+0.j]
[-1.78395526e-17+0.j]
[-1.65819555e-17+0.j]
[-1.54130125e-17+0.j]
[-1.4326474e-17+0.j]
[-1.33165309e-17+0.j]
[-1.23777837e-17+0.j]
[-1.15052133e-17+0.j]
[-1.06941546e-17+0.j]
[-9.94027149e-18+0.j]
[-9.23953323e-18+0.j]
[-8.58819343e-18+0.j]
[-7.98276976e-18+0.j]
[-7.42002535e-18+0.j]
[-6.89695155e-18+0.j]
[-6.41075177e-18+0.j]
[-5.95882659e-18+0.j]
[-5.53875981e-18+0.j]
[-5.1483056e-18+0.j]
[-4.78537641e-18+0.j]
[-4.44803187e-18+0.j]
[-4.13446839e-18+0.j]
[-3.84300953e-18+0.j]
[-3.57209703e-18+0.j]
[-3.32028248e-18+0.j]
[-3.08621956e-18+0.j]
[-2.86865688e-18+0.j]
[-2.66643125e-18+0.j]
[-2.4784615e-18+0.j]
[-2.30374265e-18+0.j]
[-2.14134058e-18+0.j]
[-1.99038704e-18+0.j]
[-1.85007494e-18+0.j]
[-1.71965412e-18+0.j]
[-1.59842731e-18+0.j]
[-1.48574637e-18+0.j]
[-1.38100885e-18+0.j]
[-1.2836548e-18+0.j]
[-1.19316371e-18+0.j]
[-1.10905177e-18+0.j]
[-1.0308693e-18+0.j]
[-9.58198292e-19+0.j]
[-8.90650217e-19+0.j]
[-8.27863936e-19+0.j]
[-7.69503766e-19+0.j]
[-7.1525769e-19+0.j]
[-6.64835684e-19+0.j]
[-6.17968172e-19+0.j]
[-5.74404579e-19+0.j]
[-5.33911996e-19+0.j]
[-4.96273934e-19+0.j]
[-4.61289162e-19+0.j]
[-4.28770637e-19+0.j]
[-3.98544502e-19+0.j]
[-3.70449155e-19+0.j]
[-3.44334386e-19+0.j]
[-3.20060574e-19+0.j]
[-2.97497942e-19+0.j]
[-2.7652586e-19+0.j]
[-2.57032202e-19+0.j]
[-2.38912748e-19+0.j]
[-2.22070622e-19+0.j]
[-2.0641578e-19+0.j]
[-1.91864524e-19+0.j]
[-1.78339057e-19+0.j]
[-1.65767067e-19+0.j]
[-1.54081337e-19+0.j]
[-1.43219391e-19+0.j]
[-1.33123157e-19+0.j]
[-1.23738656e-19+0.j]
[-1.15015714e-19+0.j]
[-1.06907695e-19+0.j]
[-9.937125e-20+0.j]
[-9.23660856e-20+0.j]
[-8.58547494e-20+0.j]
[-7.9802429e-20+0.j]
[-7.41767663e-20+0.j]
[-6.89476839e-20+0.j]
[-6.40872252e-20+0.j]
[-5.95694038e-20+0.j]
[-5.53700658e-20+0.j]
[-5.14667596e-20+0.j]
[-4.78386165e-20+0.j]
[-4.44662389e-20+0.j]
[-4.13315967e-20+0.j]
[-3.84179307e-20+0.j]
[-3.57096632e-20+0.j]
[-3.31923148e-20+0.j]
[-3.08524265e-20+0.j]
[-2.86774884e-20+0.j]
[-2.66558722e-20+0.j]
[-2.47767697e-20+0.j]
[-2.30301342e-20+0.j]
[-2.14066277e-20+0.j]
[-1.989757e-20+0.j]
[-1.84948932e-20+0.j]
[-1.71910979e-20+0.j]
[-1.59792135e-20+0.j]
[-1.48527607e-20+0.j]
[-1.38057171e-20+0.j]
[-1.28324847e-20+0.j]
[-1.19278602e-20+0.j]
[-1.10870072e-20+0.j]
[-1.03054299e-20+0.j]
[-9.57894985e-21+0.j]
[-8.90368292e-21+0.j]
[-8.27601885e-21+0.j]
[-7.69260188e-21+0.j]
[-7.15031283e-21+0.j]
[-6.64625238e-21+0.j]
[-6.17772561e-21+0.j]
[-5.74222757e-21+0.j]
[-5.33742992e-21+0.j]
[-4.96116844e-21+0.j]
[-4.61143146e-21+0.j]
[-4.28634914e-21+0.j]
[-3.98418347e-21+0.j]
[-3.70331893e-21+0.j]
[-3.4422539e-21+0.j]
[-3.19959262e-21+0.j]
[-2.97403772e-21+0.j]
[-2.76438329e-21+0.j]
[-2.56950842e-21+0.j]
[-2.38837123e-21+0.j]
[-2.22000328e-21+0.j]
[-2.06350441e-21+0.j]
[-1.91803791e-21+0.j]
[-1.78282606e-21+0.j]
[-1.65714595e-21+0.j]
[-1.54032564e-21+0.j]
[-1.43174057e-21+0.j]
[-1.33081019e-21+0.j]
[-1.23699488e-21+0.j]
[-1.14979307e-21+0.j]
[-1.06873855e-21+0.j]
[-9.93397952e-22+0.j]
[-9.23368481e-22+0.j]
[-8.5827573e-22+0.j]
[-7.97771684e-22+0.j]
[-7.41532864e-22+0.j]
[-6.89258593e-22+0.j]
[-6.40669391e-22+0.j]
[-5.95505478e-22+0.j]
[-5.5352539e-22+0.j]
[-5.14504684e-22+0.j]
[-4.78234737e-22+0.j]
[-4.44521636e-22+0.j]
[-4.13185136e-22+0.j]
[-3.84057699e-22+0.j]
[-3.56983597e-22+0.j]
[-3.31818081e-22+0.j]
[-3.08426605e-22+0.j]
[-2.86684108e-22+0.j]
[-2.66474346e-22+0.j]
[-2.47689269e-22+0.j]
[-2.30228443e-22+0.j]
[-2.13998516e-22+0.j]
[-1.98912716e-22+0.j]
[-1.84890388e-22+0.j]
[-1.71856562e-22+0.j]
[-1.59741554e-22+0.j]
[-1.48480592e-22+0.j]
[-1.38013471e-22+0.j]
[-1.28284227e-22+0.j]
[-1.19240846e-22+0.j]
[-1.10834977e-22+0.j]
[-1.03021678e-22+0.j]
[-9.57591774e-23+0.j]
[-8.90086456e-23+0.j]
[-8.27339917e-23+0.j]
[-7.69016688e-23+0.j]
[-7.14804948e-23+0.j]
[-6.64414858e-23+0.j]
[-6.17577011e-23+0.j]
[-5.74040993e-23+0.j]
[-5.33574042e-23+0.j]
[-4.95959803e-23+0.j]
[-4.60997176e-23+0.j]
[-4.28499235e-23+0.j]
[-3.98292232e-23+0.j]
[-3.70214669e-23+0.j]
[-3.4411643e-23+0.j]
[-3.19857983e-23+0.j]
[-2.97309632e-23+0.j]
[-2.76350825e-23+0.j]
[-2.56869507e-23+0.j]
[-2.38761521e-23+0.j]
[-2.21930056e-23+0.j]
[-2.06285123e-23+0.j]
[-1.91743078e-23+0.j]
[-1.78226173e-23+0.j]
[-1.6566214e-23+0.j]
[-1.53983807e-23+0.j]
[-1.43128737e-23+0.j]
[-1.33038893e-23+0.j]
[-1.23660333e-23+0.j]
[-1.14942912e-23+0.j]
[-1.06840025e-23+0.j]
[-9.93083503e-24+0.j]
[-9.230762e-24+0.j]
[-8.58004053e-24+0.j]
[-7.97519159e-24+0.j]
[-7.41298141e-24+0.j]
[-6.89040417e-24+0.j]
[-6.40466594e-24+0.j]
[-5.95316978e-24+0.j]
[-5.53350178e-24+0.j]
[-5.14341823e-24+0.j]
[-4.78083358e-24+0.j]
[-4.44380928e-24+0.j]
[-4.13054348e-24+0.j]
[-3.83936131e-24+0.j]
[-3.56870599e-24+0.j]
[-3.31713048e-24+0.j]
[-3.08328977e-24+0.j]
[-2.86593362e-24+0.j]
[-2.66389997e-24+0.j]
[-2.47610866e-24+0.j]
[-2.30155568e-24+0.j]
[-2.13930778e-24+0.j]
[-1.98849753e-24+0.j]
[-1.84831864e-24+0.j]
[-1.71802164e-24+0.j]
[-1.59690991e-24+0.j]
[-1.48433593e-24+0.j]
[-1.37969785e-24+0.j]
[-1.28243621e-24+0.j]
[-1.19203102e-24+0.j]
[-1.10799894e-24+0.j]
[-1.02989069e-24+0.j]
[-9.57288666e-25+0.j]
[-8.89804716e-25+0.j]
[-8.27078038e-25+0.j]
[-7.68773271e-25+0.j]
[-7.14578691e-25+0.j]
[-6.64204552e-25+0.j]
[-6.17381531e-25+0.j]
[-5.73859294e-25+0.j]
[-5.33405152e-25+0.j]
[-4.9580282e-25+0.j]
[-4.60851259e-25+0.j]
[-4.28363605e-25+0.j]
[-3.98166164e-25+0.j]
[-3.70097488e-25+0.j]
[-3.4400751e-25+0.j]
[-3.19756742e-25+0.j]
[-2.97215529e-25+0.j]
[-2.76263356e-25+0.j]
[-2.56788205e-25+0.j]
[-2.38685951e-25+0.j]
[-2.21859814e-25+0.j]
[-2.06219833e-25+0.j]
[-1.91682391e-25+0.j]
[-1.78169764e-25+0.j]
[-1.65609708e-25+0.j]
[-1.53935072e-25+0.j]
[-1.43083438e-25+0.j]
[-1.32996789e-25+0.j]
[-1.23621196e-25+0.j]
[-1.14906535e-25+0.j]
[-1.06806213e-25+0.j]
[-9.92769225e-26+0.j]
[-9.22784081e-26+0.j]
[-8.57732532e-26+0.j]
[-7.97266784e-26+0.j]
[-7.41063562e-26+0.j]
[-6.8882238e-26+0.j]
[-6.40263933e-26+0.j]
[-5.95128608e-26+0.j]
[-5.53175093e-26+0.j]
[-5.14179085e-26+0.j]
[-4.77932097e-26+0.j]
[-4.44240336e-26+0.j]
[-4.12923671e-26+0.j]
[-3.83814671e-26+0.j]
[-3.56757707e-26+0.j]
[-3.3160812e-26+0.j]
[-3.0823145e-26+0.j]
[-2.86502715e-26+0.j]
[-2.66305746e-26+0.j]
[-2.47532559e-26+0.j]
[-2.30082786e-26+0.j]
[-2.13863132e-26+0.j]
[-1.98786881e-26+0.j]
[-1.84773429e-26+0.j]
[-1.71747853e-26+0.j]
[-1.59640513e-26+0.j]
[-1.48386679e-26+0.j]
[-1.37926183e-26+0.j]
[-1.28203098e-26+0.j]
[-1.19165441e-26+0.j]
[-1.10764893e-26+0.j]
[-1.0295654e-26+0.j]
[-9.56986359e-27+0.j]
[-8.8952377e-27+0.j]
[-8.26816948e-27+0.j]
[-7.68530636e-27+0.j]
[-7.14353211e-27+0.j]
[-6.63995017e-27+0.j]
[-6.17186818e-27+0.j]
[-5.73678357e-27+0.j]
[-5.33237021e-27+0.j]
[-4.95646591e-27+0.j]
[-4.60706094e-27+0.j]
[-4.28228723e-27+0.j]
[-3.98040841e-27+0.j]
[-3.6998105e-27+0.j]
[-3.43899331e-27+0.j]
[-3.19656239e-27+0.j]
[-2.97122161e-27+0.j]
[-2.7617662e-27+0.j]
[-2.56707633e-27+0.j]
[-2.3861111e-27+0.j]
[-2.21790299e-27+0.j]
[-2.06155269e-27+0.j]
[-1.91622428e-27+0.j]
[-1.78114079e-27+0.j]
[-1.65557998e-27+0.j]
[-1.53887058e-27+0.j]
[-1.43038859e-27+0.j]
[-1.32955402e-27+0.j]
[-1.23582777e-27+0.j]
[-1.14870875e-27+0.j]
[-1.06773117e-27+0.j]
[-9.92462095e-28+0.j]
[-9.22499104e-28+0.j]
[-8.57468147e-28+0.j]
[-7.97021539e-28+0.j]
[-7.40836107e-28+0.j]
[-6.88611461e-28+0.j]
[-6.40068385e-28+0.j]
[-5.94947347e-28+0.j]
[-5.53007112e-28+0.j]
[-5.14023448e-28+0.j]
[-4.77787933e-28+0.j]
[-4.44106837e-28+0.j]
[-4.12800085e-28+0.j]
[-3.83700299e-28+0.j]
[-3.56651899e-28+0.j]
[-3.31510273e-28+0.j]
[-3.08141003e-28+0.j]
[-2.86419146e-28+0.j]
[-2.6622857e-28+0.j]
[-2.47461325e-28+0.j]
[-2.30017076e-28+0.j]
[-2.13802556e-28+0.j]
[-1.98731078e-28+0.j]
[-1.84722061e-28+0.j]
[-1.71700608e-28+0.j]
[-1.59597101e-28+0.j]
[-1.4834683e-28+0.j]
[-1.37889644e-28+0.j]
[-1.28169637e-28+0.j]
[-1.19134841e-28+0.j]
[-1.10736952e-28+0.j]
[-1.0293107e-28+0.j]
[-9.56754638e-29+0.j]
[-8.89313404e-29+0.j]
[-8.26626431e-29+0.j]
[-7.6835857e-29+0.j]
[-7.14198294e-29+0.j]
[-6.6385604e-29+0.j]
[-6.17062658e-29+0.j]
[-5.73567969e-29+0.j]
[-5.33139433e-29+0.j]
[-4.95560903e-29+0.j]
[-4.60631466e-29+0.j]
[-4.28164376e-29+0.j]
[-3.97986049e-29+0.j]
[-3.6993514e-29+0.j]
[-3.43861676e-29+0.j]
[-3.19626259e-29+0.j]
[-2.97099314e-29+0.j]
[-2.76160403e-29+0.j]
[-2.56697578e-29+0.j]
[-2.38606783e-29+0.j]
[-2.21791297e-29+0.j]
[-2.06161216e-29+0.j]
[-1.91632975e-29+0.j]
[-1.78128902e-29+0.j]
[-1.65576796e-29+0.j]
[-1.5390955e-29+0.j]
[-1.43064784e-29+0.j]
[-1.3298452e-29+0.j]
